model,sourceFile,sourceRowRef,field,message
Subject,src/lib/content/master-syllabus-data.ts,id=300,semester,"Multi-semester source row ""I/II"" expanded into Semester 1 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=300,semester,"Multi-semester source row ""I/II"" expanded into Semester 2 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=304,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=304,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=304,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=304,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=305,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 2 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=305,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=305,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=305,semester,"Multi-semester source row ""II/III/IV/V"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=309,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=309,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=310,semester,"Multi-semester source row ""III/V"" expanded into Semester 3 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=310,semester,"Multi-semester source row ""III/V"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=311,semester,"Multi-semester source row ""III/IV/V"" expanded into Semester 3 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=311,semester,"Multi-semester source row ""III/IV/V"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=311,semester,"Multi-semester source row ""III/IV/V"" expanded into Semester 5 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=315,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=315,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=316,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=316,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=317,semester,"Multi-semester source row ""IV/VI/VII"" expanded into Semester 4 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=317,semester,"Multi-semester source row ""IV/VI/VII"" expanded into Semester 6 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=317,semester,"Multi-semester source row ""IV/VI/VII"" expanded into Semester 7 (and 2 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=318,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 4 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=318,semester,"Multi-semester source row ""IV/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=323,semester,"Multi-semester source row ""V/VII"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=323,semester,"Multi-semester source row ""V/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=324,semester,"Multi-semester source row ""V/VII"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=324,semester,"Multi-semester source row ""V/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=325,semester,"Multi-semester source row ""V/VII"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=325,semester,"Multi-semester source row ""V/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=326,semester,"Multi-semester source row ""V/VII"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=326,semester,"Multi-semester source row ""V/VII"" expanded into Semester 7 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=327,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=327,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=327,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 7 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=327,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=328,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=328,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=328,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 7 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=328,semester,"Multi-semester source row ""V/VI/VII/VIII"" expanded into Semester 8 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=329,semester,"Multi-semester source row ""V/VI"" expanded into Semester 5 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=329,semester,"Multi-semester source row ""V/VI"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=333,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=333,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=334,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=334,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=335,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 6 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=335,semester,"Multi-semester source row ""VI/VIII"" expanded into Semester 8 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=347,semester,"Multi-semester source row ""I-II"" expanded into Semester 1 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=347,semester,"Multi-semester source row ""I-II"" expanded into Semester 2 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=348,semester,"Multi-semester source row ""I-II"" expanded into Semester 1 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=348,semester,"Multi-semester source row ""I-II"" expanded into Semester 2 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=349,semester,"Multi-semester source row ""I-II"" expanded into Semester 1 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=349,semester,"Multi-semester source row ""I-II"" expanded into Semester 2 (and 1 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=356,semester,"Multi-semester source row ""III-VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=356,semester,"Multi-semester source row ""III-VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=356,semester,"Multi-semester source row ""III-VI"" expanded into Semester 5 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=356,semester,"Multi-semester source row ""III-VI"" expanded into Semester 6 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=357,semester,"Multi-semester source row ""III-VI"" expanded into Semester 3 (and 3 other term(s)) — same subject created once per semester"
Subject,src/lib/content/master-syllabus-data.ts,id=357,semester,"Multi-semester source row ""III-VI"" expanded into Semester 4 (and 3 other term(s)) — same subject created once per semester"
